2641A	610800	环保监测大楼	109.7336	38.2478
2642A	610900	香溪洞	109.0311	32.6778
2643A	610900	安康市监测站	109.0281	32.6939
2644A	610900	汉滨区检察院	109.0072	32.6975
2645A	611000	监测站	109.9154	33.8715
2647A	620400	豫源饭店	104.1731	36.5458
2648A	620400	动力公司	104.1731	36.5481
2649A	620500	仙人崖	106.005	34.3469
2650A	620500	进步巷	105.7281	34.5814
2651A	620500	文化馆	105.8614	34.5653
2652A	620600	监测站	102.6219	37.9311
2653A	620600	雷台	102.6469	37.9358
2654A	620700	监测站	100.4686	38.9467
2655A	620700	科委	100.4497	38.9389
2656A	620800	监测站	106.6692	35.5461
2657A	620800	博物馆	106.7039	35.5294
2658A	620900	仓门街子站	98.509	39.746
2659A	620900	富康家世界子站	98.5023	39.7294
2660A	621000	区环保局	107.6831	35.7289
2661A	621000	粮贸总公司	107.6406	35.5236
2662A	621000	市环保局	107.6364	35.7067
2663A	621100	监测站（原粮食局）	104.6228	35.5714
2664A	621100	南峰招待所（原起重机厂）	104.6169	35.5975
2665A	621200	汉王镇固水子	105.0822	33.3261
2667A	622900	环保局	103.2139	35.6039
2668A	622900	州委党校	103.2064	35.5997
2669A	623000	监测站	102.905	35.0003
2671A	632200	海晏县西海镇	100.9048	36.9639
2672A	632300	同仁县隆务镇	102.0199	35.5102
2673A	632500	共和县恰卜恰镇	100.6188	36.2866
2674A	632600	玛沁县大武镇	100.2561	34.4714
2675A	632700	玉树县结古镇	97.0	33.0014
2676A	632800	德令哈市	97.3731	37.3753
2677A	640300	教育园区	106.1532	37.9648
2678A	640300	高级中学	106.2025	37.9844
2679A	640300	新区二泵站	106.196	37.9723
2680A	640500	沙坡头消防站	105.0197	37.4514
2681A	640500	官桥站	105.18	37.0172
2682A	640500	环保局站	105.1971	37.5002
2683A	640400	马园	106.2319	36.1417
2684A	640400	监测站	106.2792	36.0022
2685A	640400	新区	106.2375	36.0211
2686A	650400	市环保局	89.191	42.9409
2687A	650400	地区环保局	89.1673	42.9559
2688A	650500	地区监测站	93.5128	42.8172
2689A	650500	哈密师范学校	93.4961	42.8328
2690A	652300	天山天池	87.9897	44.1564
2691A	652300	州监测站	87.2997	44.0114
2692A	652300	新区政务中心	87.2717	44.0297
2693A	652700	博乐市西郊区	82.0485	44.9079
2694A	652700	市环保局	82.0806	44.8969
2695A	652900	电视台	80.2828	41.1636
2696A	652900	艺术中心	80.2956	41.1933
2697A	653000	市人民政府	76.1861	39.7153
2698A	653100	巡警大队	75.9828	39.5371
2699A	653100	吾办	75.9771	39.4699
2700A	653100	市环境监测站	75.9435	39.4365
2701A	653200	地区站	79.9485	37.1152
2702A	653200	古江巴格乡院内	79.9117	37.1013
2703A	654000	市环保局	81.2815	43.9404
2704A	654000	新政府片区	81.2867	43.895
2705A	654000	第二水厂	81.3364	43.941
2706A	654200	东门外小游园	82.9994	46.7432
2707A	654300	小东沟	88.1214	47.9047
2708A	654300	市站	88.1267	47.8515
2709A	659001	艾青诗歌馆	86.0497	44.2967
2710A	659001	阳光学校	86.0697	44.3075
2711A	659004	农水大厦	87.5475	44.1756
2835A	510400	四十中小	101.7227	26.567
2842A	350200	湖里中学	118.0936	24.5058
2845A	140400	德盛苑	113.1569	36.1912
2846A	440100	体育西	113.3208	23.1323
2858A	120000	河西一经路	117.7918	39.2474
2859A	120000	津沽路	117.3747	38.9846
2860A	120000	宾水西道	117.1589	39.0845
2862A	130100	22中南校区	114.548056	38.037778
2865A	140700	榆次三中	112.719444	37.682778
2866A	140800	外滩首府	111.052222	35.043889
2867A	141100	马茂庄小学	111.128333	37.51
2868A	220200	九站	126.473889	43.953056
2869A	321000	五台山医院	119.458	32.41361
2870A	321100	市疾控中心	119.436944	32.188889
2871A	330200	万里国际学校	121.614722	29.901667
2872A	330400	南湖区残联	120.784444	30.7525
2873A	330500	仁皇山新区	120.0875	30.89556
2874A	340400	益益乳业工业园	117.041167	32.646003
2875A	341200	阜阳职业技术学院	115.783889	32.889222
2876A	370700	幼特教师范	119.0841	36.7339
2877A	370700	坊子邮政	119.1638	36.6525
2878A	371500	聊大东校	116.0072	36.4343
2880A	510100	大石西路	104.023889	30.656389
2881A	522600	凯里学院	107.890833	26.531111
2882A	530400	玉溪一中	102.5389	24.3702
2883A	530400	文体中心	102.5381	24.339
2884A	620200	酒钢宾馆	98.267222	39.797778
2885A	621200	滨江中学	104.933889	33.382567
2897A	210100	沈辽西路	123.2444	41.7347
2900A	210100	裕农路	123.5953	41.9086
2902A	511600	北辰小学	106.6351	30.4865
2907A	330500	吴兴区站	120.1844	30.8596
2914A	511900	苏山坪	106.751389	31.878889
2915A	511900	职业中学	106.761944	31.858056
2916A	341700	老干部局	117.49	30.66
2919A	131000	河北工业大学	116.7022	39.5453
2920A	350600	蓝田镇	117.7116	24.506
2921A	330600	树下王站	120.7789	30.0033
2922A	120000	大理道	117.1941	39.1067
2923A	140200	供排水公司	113.2803	40.1114
2924A	640100	水乡路(直管站)	106.2275	38.44139
2925A	640100	上海东路	106.2739	38.4841
2926A	640100	文昌北街	106.1024	38.49494
2929A	421100	红卫路	114.8858	30.4519
2994A	330700	武警支队	119.6533	29.1128
2996A	321300	市供电局	118.283	33.965
2997A	321200	王营	119.8767	32.3292
3000A	320700	德源药业(直管站)	119.3581	34.6972
3002A	320400	行政中心	119.9736	31.8108
3003A	320400	经开区	120.0469	31.7694
3004A	320900	宝龙广场	120.1631	33.3681
3005A	320300	鼓楼区政府	117.1814	34.29
3006A	320300	铜山区招生办	117.1694	34.1781
3008A	320700	胡沟管理处	119.3608	34.7519
3009A	320700	矿山设计院	119.1478	34.5911
3010A	320400	钟楼	119.8914	31.7897
3012A	420800	西山林语	112.1908	31.03389
3014A	500000	歇台子	106.4959	29.53675
3015A	500000	龙井湾	106.4042	29.57278
3016A	500000	龙洲湾	106.5506	29.41569
3018A	141000	唐尧大酒店	111.505	36.10139
3020A	120000	中山北路	117.2099	39.16969
3021A	410900	濮水河管理处	115.0061	35.76806
3022A	410300	凯旋路小学	112.4433	34.6686
3025A	441800	技师学院	113.0472	23.63444
3026A	445100	市政府	116.6183	23.65889
3027A	510300	青杠林路	104.7228	29.33972
3028A	510300	檀木林体育馆	104.7778	29.36028
3033A	650100	培训基地	87.4651	43.4569
3034A	150900	光明街小学	113.1076	41.0385
3035A	152200	北滨河	122.0931	46.0707
3036A	370500	开发区管委会	118.696	37.43445
3038A	532500	州图书馆	103.3758	23.3682
3039A	411200	第一小学	111.19	34.7822
3045A	611000	商州区中学	109.9643	33.8471
3046A	360100	机电学校	115.9083	28.6064
3048A	350100	九龙	119.58	26.0931
3051A	120000	西四道	117.3916	39.1495
3054A	410700	市委党校	113.5922	35.28385
3055A	630100	城北区政府	101.7775	36.6428
3057A	370600	牟平检察院	121.5992	37.4014
3058A	150400	银河街	119.2654	42.0352
3059A	371200	泰兴公司	117.7181	36.2092
3061A	150700	国华电力东	119.7512	49.1577
3064A	371200	莱芜战役纪念馆	117.6983	36.2211
3065A	513300	州环保局	101.9533	29.9972
3066A	371400	九衢泉纯净水厂	116.2714	37.4372
3122A	520400	伍家关(对照点)	105.9606	26.2611
3123A	520400	凤凰山	105.9408	26.2431
3124A	520400	金钟山	105.9439	26.2564
3125A	520400	娄家坡	105.8983	26.2481
3128A	542400	那曲会议中心	92.0506	31.4797
3129A	630200	平安高铁新区	102.0306	36.5067
3131A	130700	烟厂	114.8792	40.7903
3132A	130300	文明里(启用171012)	119.5967	37.0308
3133A	500000	上清寺	106.5469	29.565
3134A	411000	市一中	113.8172	34.0339
3136A	510100	龙泉驿区区政府	104.2725	30.5589
3138A	430700	武陵区永安(启用171130)	111.7153	29.0289
3139A	430700	鼎城区玉霞(启用171130)	111.6892	28.9881
3140A	430700	武陵区长庚	111.6625	29.0531
3141A	410500	信访局	114.3922	36.0878
3147A	410200	龙亭公园	114.3442	34.8097
